date,positive,nagetive,neutral, ’≈Ã,ø™≈Ã,∏ﬂ,µÕ
2019-02-01,15.009676083922386,23.65160022862256,-26.36944931745529,7.7268,7.6665,7.7497,7.6626
2019-02-04,18.20537119358778,4.255752986762673,-15.907547622919084,7.7157,7.7272,7.7346,7.7036
2019-02-05,20.079732850193977,5.939476624131203,-17.709475696086884,7.6989,7.7157,7.7264,7.6886
2019-02-06,11.51017802208662,24.902689740061764,-25.227106481790543,7.6635,7.6932,7.7025,7.6615
2019-02-07,9.52957734465599,18.81728153117001,-21.384520918130875,7.653,7.6631,7.6732,7.6375
2019-02-08,-6.932235851883889,36.92662811279297,-19.735116213560104,7.6422,7.649,7.6584,7.6348
2019-02-11,3.6717996150255177,34.04784418269992,-21.696366667747498,7.659,7.6399,7.689,7.6297
2019-02-12,30.9216602742672,20.31362646445632,-35.674629002809525,7.6719,7.6612,7.6834,7.6307
2019-02-13,18.98571978509426,29.755112536251545,-34.14841756224632,7.6128,7.6707,7.6814,7.6109
2019-02-14,5.338941052556038,42.80158422887325,-33.292693585157394,7.6495,7.6171,7.6602,7.6036
2019-02-15,3.080481879413128,50.24141591787338,-35.625469744205475,7.6494,7.6536,7.6651,7.609
2019-02-18,23.861687377095222,11.640594370663168,-26.14881080389023,7.6534,7.6414,7.6694,7.6387
2019-02-19,7.441218197345733,50.23653760785237,-41.863298416137695,7.665,7.6548,7.6765,7.6267
2019-02-20,8.254971727728844,37.95918780937791,-33.7297557592392,7.6199,7.6663,7.6785,7.6152
2019-02-21,5.512098684906959,41.76321046054363,-32.56991511583328,7.6175,7.6165,7.6347,7.5893
2019-02-22,-1.769539311528206,66.40506911277771,-42.06209996342659,7.6162,7.6209,7.6372,7.603
2019-02-25,17.7711331397295,32.13008559308946,-32.91255336999893,7.5984,7.6148,7.6228,7.5758
2019-02-26,2.4446274861693382,48.67536559700966,-35.666482985019684,7.6365,7.6003,7.6413,7.5916
2019-02-27,-14.104545578360558,74.07831341400743,-38.23443204164505,7.603,7.6344,7.6424,7.5963
2019-02-28,11.656902834773064,35.289295226335526,-32.907648622989655,7.6119,7.6017,7.6374,7.5961
2019-03-01,-3.91137982904911,56.536679442971945,-32.43132254481316,7.6295,7.6181,7.6545,7.6034
2019-03-04,-4.700550779700279,55.64676223695278,-32.645825415849686,7.6057,7.633,7.6449,7.5857
2019-03-05,-0.1151016056537626,49.18744129687548,-33.521487921476364,7.5849,7.604,7.6134,7.5728
2019-03-06,13.232849568128586,31.89056797511876,-29.92282855510712,7.5891,7.5888,7.6032,7.5755
2019-03-07,-0.0830235853791236,54.74196782428771,-37.23286885023117,7.5167,7.5888,7.5962,7.5046
2019-03-08,15.219095438718796,28.986425019800663,-27.27366141974926,7.5554,7.5168,7.5608,7.5108
2019-03-11,16.48737797141075,33.75465187430382,-33.355571031570435,7.5597,7.554,7.5721,7.5422
2019-03-12,35.44595818221569,13.80683285742998,-37.35103797912598,7.5695,7.567,7.5883,7.5486
2019-03-13,1.4964904189109791,46.26594477146864,-31.209826171398163,7.595,7.5722,7.6062,7.5669
2019-03-14,2.333103939890861,55.02013115445152,-38.97477829456329,7.596,7.5971,7.6153,7.5904
2019-03-15,13.826086685061457,33.76464332640171,-32.44152989983559,7.6024,7.6,7.6175,7.5855
2019-03-18,30.285269550979137,17.915550927165896,-35.87596720457077,7.6088,7.602,7.628,7.5981
2019-03-19,17.468251317739487,35.40566740185022,-35.705935180187225,7.6159,7.6106,7.6291,7.6076
2019-03-20,29.670190885663036,31.01989092119038,-44.16385021805763,7.6358,7.6188,7.6649,7.594
2019-03-21,-19.23010075092316,70.49038316309452,-32.0062173306942,7.6138,7.6409,7.656,7.598
2019-03-22,-10.65277959406376,66.74371339008212,-37.55432963371277,7.598,7.6204,7.6373,7.5722
2019-03-25,-9.49690866470337,55.98419725894928,-28.561343491077423,7.5873,7.6023,7.6059,7.5786
2019-03-26,18.049475200474262,35.359043100848794,-35.98866567015648,7.5632,7.5904,7.6052,7.5632
2019-03-27,2.166746646165848,47.391499508172274,-33.715409487485886,7.5616,7.5676,7.5901,7.5529
2019-03-28,-0.1348237991332999,46.97209131717682,-33.07564648985863,7.5649,7.5664,7.5838,7.5561
2019-03-29,4.96911833435297,38.92775306105614,-29.80204001069069,7.528,7.5626,7.573,7.5249
2019-04-01,8.585047580301762,32.80207048961893,-26.331321209669117,7.5235,7.5296,7.5507,7.5185
2019-04-02,27.82713620364666,18.995367154479027,-34.74107438325882,7.531,7.5279,7.5415,7.5152
2019-04-03,19.75738187134266,26.38383493805304,-31.865716755390167,7.5378,7.5327,7.551,7.5222
2019-04-04,14.847474962472916,27.36977882683277,-30.06852748990059,7.5361,7.5399,7.5567,7.5287
2019-04-05,16.611625030636787,30.877459052950144,-29.575662523508072,7.5338,7.5392,7.5565,7.5317
2019-04-08,2.5549927055835733,42.42548670247197,-27.314745515584946,7.5613,7.5374,7.5752,7.5314
2019-04-09,9.740771621465685,34.885297829750925,-32.459856033325195,7.558,7.5704,7.5746,7.5578
2019-04-10,0.8689213395118713,49.74050897732377,-35.26052260398865,7.5702,7.5593,7.5821,7.5433
2019-04-11,16.647467553615574,28.623456828296185,-31.931353628635406,7.5587,7.5709,7.583,7.5583
2019-04-12,18.06986454129219,27.92355835810304,-33.18115079402924,7.5754,7.562,7.5986,7.5607
2019-04-15,-16.18626146018505,52.05791813135147,-22.61454066634178,7.5838,7.576,7.5938,7.5723
2019-04-16,-1.4828260838985443,49.03484142012894,-29.991082906723022,7.5702,7.5831,7.5913,7.5672
2019-04-17,14.706151589751244,20.50022573582828,-24.977158457040787,7.5523,7.5719,7.5845,7.5505
2019-04-18,24.329265654087067,17.894051779061556,-27.01567806303501,7.5325,7.5556,7.5698,7.5313
2019-04-19,-12.306502513587477,44.94045852869749,-20.687044471502304,7.5384,7.5413,7.5462,7.528
2019-04-22,15.73101595044136,13.1443199403584,-21.30732747912407,7.5548,7.5385,7.5608,7.5331
2019-04-23,17.714970514178276,22.962169336155057,-29.84054046869278,7.5494,7.5561,7.5672,7.5257
2019-04-24,19.16697834432125,25.9168747686781,-31.199635297060013,7.4949,7.5512,7.5549,7.4882
2019-04-25,-3.238673359155656,41.76183501444757,-25.01512098312378,7.5036,7.502,7.522,7.4906
2019-04-26,42.61499126255512,9.482191022485496,-38.03570419549942,7.5006,7.5057,7.5237,7.4843
2019-04-29,19.92653800547123,20.561022721230984,-26.834131866693497,7.5304,7.5054,7.536,7.4973
2019-04-30,-6.875301212072372,50.81678666733205,-29.472145944833755,7.5523,7.5322,7.5638,7.5272
2019-05-01,17.965237498283383,17.0339432656765,-25.27624598145485,7.5357,7.5542,7.5879,7.5346
2019-05-02,11.209955528378488,21.06984638795257,-22.556182146072388,7.5256,7.5448,7.5566,7.5226
2019-05-03,18.329233035445213,8.817652948200703,-19.067195862531666,7.5417,7.5283,7.5478,7.4987
2019-05-06,-1.5433551967144012,26.397094417363405,-17.929944962263107,7.5694,7.5451,7.6066,7.5155
2019-05-07,20.917942583560944,18.434021949768063,-30.05786377191544,7.5818,7.5756,7.6062,7.5621
2019-05-08,4.305608198046683,39.62965711578727,-27.543551445007324,7.5895,7.5841,7.6073,7.5774
2019-05-09,5.618698596954346,40.81994107551873,-29.78346472978592,7.6542,7.5914,7.6804,7.589
2019-05-10,13.208487443625929,33.131571393460035,-29.663481056690216,7.6628,7.6621,7.6813,7.6298
2019-05-13,-1.242929026484489,42.85074245929718,-28.48488569259644,7.7175,7.6709,7.7476,7.6631
2019-05-14,24.54576388001442,24.2440682053566,-35.45437681674957,7.7054,7.7203,7.7422,7.7015
2019-05-15,17.476026840507984,37.13340167887509,-35.200893223285675,7.6991,7.7097,7.7207,7.6877
2019-05-16,18.958277955651283,35.741725996136665,-38.31134730577469,7.6899,7.7027,7.7236,7.686
2019-05-17,10.629452466964722,33.843288257718086,-30.16051983833313,7.72,7.6922,7.7341,7.6888
2019-05-20,11.054411590099336,23.687889577820897,-22.408322483301163,7.7183,7.7198,7.728,7.7011
2019-05-21,15.19807492941618,32.23271721042693,-32.92777332663536,7.6998,7.7214,7.7257,7.6941
2019-05-22,24.48376359045505,25.18783062696457,-36.632134184241295,7.7009,7.7078,7.7211,7.6986
2019-05-23,19.292345374822617,44.14315200410783,-43.01702743768692,7.7239,7.7013,7.7322,7.6859
2019-05-24,10.452131688594816,29.059186823666096,-27.947073847055435,7.729,7.7273,7.7394,7.7158
2019-05-27,10.273397020995615,30.959034219384197,-26.861476331949238,7.7222,7.7255,7.7377,7.7147
2019-05-28,-3.049342080950737,53.60801359266043,-31.940380662679672,7.7091,7.7246,7.7429,7.7107
2019-05-29,-1.125184662640094,58.48380730487406,-35.83213406801224,7.6944,7.712,7.7241,7.6911
2019-05-30,19.89460152387619,32.55257737636566,-36.33362203836441,7.6809,7.6969,7.7062,7.6747
2019-05-31,11.920139208436012,38.885276491288096,-35.01367139816284,7.7179,7.6849,7.7222,7.6794
2019-06-03,-1.714078307151794,33.577810626477,-22.34142237901688,7.7587,7.7115,7.7764,7.7029
2019-06-04,14.307843640446665,31.38945954293013,-30.720036685466766,7.7713,7.7605,7.792,7.7562
2019-06-05,27.388586804270744,36.82590838242322,-42.39344409108162,7.7505,7.7725,7.8079,7.751
2019-06-06,10.426657870411873,38.130869602784514,-33.0019211769104,7.7883,7.7586,7.8191,7.7523
2019-06-07,17.39762370288372,16.737273789942265,-23.20612758398056,7.8248,7.7909,7.8418,7.7737
2019-06-10,31.636331245303158,12.540166649967432,-30.7317074239254,7.839,7.8246,7.8496,7.8152
2019-06-11,1.2465166300535202,50.68313750624657,-34.7396205663681,7.8291,7.8403,7.8461,7.811
2019-06-12,-0.5802048742771158,58.83793058479205,-38.331712692976,7.8062,7.8278,7.8522,7.8042
2019-06-13,33.11917731165886,22.40889710187912,-40.86147564649582,7.8037,7.808,7.8243,7.798
2019-06-14,42.78599985688925,-1.6069951429963112,-32.71995946764946,7.7605,7.8094,7.8177,7.7576
2019-06-17,14.757023185491562,22.26471284031868,-23.69083598256111,7.7679,7.7677,7.7899,7.7573
2019-06-18,7.787586718797684,47.07422701269388,-35.81939774751663,7.722,7.7694,7.79,7.7213
2019-06-19,35.86608395725489,12.394007466733454,-38.67912232875824,7.7441,7.726,7.7693,7.7224
2019-06-20,23.632283963263035,25.6035842075944,-37.91112074255943,7.7355,7.75,7.7783,7.7225
2019-06-21,33.23286139219999,7.152181191369891,-30.688007563352585,7.8069,7.7372,7.817,7.7213
2019-06-24,14.294763445854189,37.97459717327729,-33.11518183350563,7.8327,7.805,7.8443,7.805
2019-06-25,1.4206221848726268,51.96126284683123,-34.995530903339386,7.8174,7.8391,7.8562,7.8041
2019-06-26,-9.567563101649284,84.12803906388581,-47.67480662465096,7.819,7.8203,7.8375,7.8004
2019-06-27,22.29834586381912,41.67319041490555,-44.39456358551979,7.8176,7.8219,7.8296,7.8056
2019-06-28,42.52661088109016,6.494599044322968,-37.20723217725754,7.8041,7.8183,7.8258,7.7941
2019-07-01,37.50123557448387,10.72673461213708,-37.61290845274925,7.7288,7.8079,7.8117,7.7291
2019-07-02,5.857367090880871,59.7130356580019,-41.11070001125336,7.7533,7.7325,7.7863,7.7284
2019-07-03,27.135010614991188,28.228963017463688,-37.61055916547775,7.7593,7.7561,7.7851,7.7551
2019-07-04,4.1946338564157495,56.414478454738855,-39.55197623372078,7.7523,7.7603,7.7688,7.7463
2019-07-05,21.03252848982811,26.015992656350136,-30.49155303835869,7.7355,7.7545,7.7624,7.7214
2019-07-08,12.997487783432009,26.46703576296568,-26.887212872505188,7.7148,7.7367,7.7425,7.7111
2019-07-09,18.681376546621323,22.98017338104546,-29.71816372871399,7.7131,7.7176,7.726,7.707
2019-07-10,5.1604553163051605,39.6545777823776,-30.78947612643242,7.7286,7.7201,7.7418,7.7101
2019-07-11,35.83037905395031,4.312511159107088,-33.3855604827404,7.7288,7.7327,7.751,7.7252
2019-07-12,12.473885163664818,32.87452492117882,-30.702299624681476,7.7526,7.7318,7.7581,7.7283
2019-07-15,19.23472448438406,26.966512510553,-31.98021158576012,7.7413,7.754,7.7608,7.7392
2019-07-16,31.66130469739437,11.610475581139326,-30.22881442308426,7.7065,7.7426,7.7474,7.7021
2019-07-17,-3.2141970694065103,51.53443099185824,-32.02597874403,7.7137,7.709,7.723,7.7056
2019-07-18,21.147198855876923,22.81072323210537,-30.258770257234573,7.7558,7.715,7.7618,7.7084
2019-07-19,8.948948979377747,29.70208682166413,-27.47558397054672,7.7207,7.7586,7.7625,7.7101
2019-07-22,-0.2476346939802169,37.52615714818239,-26.76260539889336,7.7114,7.7204,7.726,7.7091
2019-07-23,23.906406231224537,20.53042368590832,-32.50687649846077,7.6704,7.7137,7.7144,7.666
2019-07-24,-4.531215004622936,58.15211990475655,-34.338280737400055,7.6545,7.6717,7.6797,7.6498
2019-07-25,21.822107017040253,30.6762726008892,-35.05278393626213,7.6589,7.6567,7.6905,7.6251
2019-07-26,-3.7973684072494502,60.4773761369288,-36.08435437083244,7.6523,7.6609,7.6726,7.6437
2019-07-29,10.559005677700045,31.329339921474457,-28.84479784965515,7.6812,7.6541,7.6872,7.651
2019-07-30,24.87283137440681,28.5439464119263,-38.24416318535805,7.6769,7.682,7.6851,7.6646
2019-07-31,25.609293438494205,10.614567302167416,-27.33866983652115,7.6226,7.6796,7.6886,7.6136
2019-08-01,7.401320293545724,45.24289843067527,-34.41768658161163,7.6442,7.6245,7.6547,7.5953
2019-08-02,2.69843340665102,59.56401878595352,-42.12472215294838,7.7068,7.6472,7.7161,7.6396
2019-08-05,7.749915361404419,48.57809725776315,-39.14144361019135,7.8927,7.706,7.9064,7.706
2019-08-06,13.094915062189104,39.04072299599648,-36.85866770148277,7.8649,7.899,7.9348,7.8398
2019-08-07,27.819215431809425,18.55289860069752,-36.72683575749397,7.9042,7.8689,7.9416,7.8682
2019-08-08,14.929793700575829,38.47451181570068,-37.7492661178112,7.8738,7.9068,7.9177,7.8744
2019-08-09,2.400711975991726,55.68001741170883,-36.7492142021656,7.9072,7.8769,7.9265,7.8762
2019-08-12,18.968971714377403,25.334336327388883,-33.16682603955269,7.9125,7.9127,7.927,7.8838
2019-08-13,15.43507380783558,27.57683686213568,-30.421332120895386,7.8624,7.915,7.937,7.8676
2019-08-14,5.786069169640541,53.80318806692958,-36.08865305781365,7.8215,7.8679,7.875,7.8174
2019-08-15,-6.088269650936127,64.95813716575503,-35.80800357460976,7.8098,7.8245,7.8594,7.8038
2019-08-16,30.187913194298744,21.099237704649568,-38.78405952453613,7.8081,7.8127,7.8236,7.7906
2019-08-19,36.58421034365893,9.719591364264488,-33.797377794981,7.8085,7.8119,7.8342,7.8045
2019-08-20,3.047424212098122,52.3897814694792,-34.830065071582794,7.8356,7.8116,7.8424,7.8105
2019-08-21,43.54982244223356,14.083567772526292,-41.95613241195679,7.8271,7.8371,7.8491,7.8212
2019-08-22,22.3145215511322,37.72285593487322,-42.29812759160996,7.8464,7.8295,7.8726,7.8278
2019-08-23,10.237578138709068,44.23336774110794,-39.29309269785881,7.9042,7.8483,7.9149,7.8253
2019-08-26,0.9046398177742958,40.29876246675849,-27.248827576637268,7.9368,7.9089,7.9719,7.9018
2019-08-27,23.932106032967567,27.491112373769283,-34.530243307352066,7.9408,7.94,7.9688,7.9314
2019-08-28,-11.874097794294356,75.8701969073154,-42.71009775996208,7.9342,7.9433,7.9566,7.9293
2019-08-29,-7.706705868244171,65.53842471539974,-39.24846351146698,7.897,7.937,7.9488,7.8886
2019-08-30,11.129707776010036,47.82489996030927,-38.95875164866448,7.8619,7.8993,7.9075,7.8457
2019-09-02,-15.940281093120577,77.72843334823847,-38.47247430682182,7.8643,7.8643,7.8785,7.8561
2019-09-03,6.051696047186853,47.85447509586811,-37.06316950917244,7.8764,7.8677,7.8833,7.8409
2019-09-04,26.01305603981018,33.41851672530174,-42.20968309044838,7.8794,7.8781,7.8906,7.856
2019-09-05,12.609072849154472,28.13711805827916,-28.237059891223907,7.8858,7.8853,7.9275,7.8569
2019-09-06,2.569580465555191,53.372840486466885,-34.64965206384659,7.8436,7.8884,7.8967,7.84
2019-09-09,5.13812643289566,42.61157566867769,-32.99857705831528,7.8659,7.8443,7.8829,7.838
2019-09-10,4.081379823386669,58.496004823595285,-40.57205882668495,7.8539,7.8676,7.8716,7.837
2019-09-11,26.94077903777361,25.200284525752068,-37.8660494685173,7.8332,7.8548,7.872,7.8169
2019-09-12,19.71910480409861,27.579274740070105,-31.558760166168213,7.8298,7.8362,7.8492,7.7449
2019-09-13,-4.506572477519512,42.77867041155696,-24.53962978720665,7.8346,7.8316,7.8656,7.8259
2019-09-16,27.08782596886158,18.93380650877953,-33.5984148979187,7.7725,7.8489,7.8531,7.768
2019-09-17,10.84204403311014,48.52938440442085,-40.11102029681206,7.8499,7.7741,7.8545,7.7724
2019-09-18,1.6834925264120106,49.15385645069182,-32.80666187405586,7.8139,7.8528,7.8552,7.8042
2019-09-19,9.15305297076702,57.50442509911954,-43.060510247945786,7.8339,7.8158,7.8568,7.8106
2019-09-20,21.87181833386421,26.677219420671463,-33.08205816149712,7.812,7.836,7.8458,7.7976
2019-09-23,3.561472550034524,38.08809248358011,-24.148023426532745,7.8221,7.8121,7.8485,7.8068
2019-09-24,6.386436432600023,48.0803764462471,-36.83915224671364,7.838,7.8261,7.8458,7.804
2019-09-25,-12.220699563622476,68.66015803068876,-36.71372604370117,7.8024,7.8423,7.8454,7.8
2019-09-26,-12.040920317173004,67.91838032007217,-34.52205762267113,7.7867,7.8039,7.8197,7.7806
2019-09-27,5.071026533842087,52.38210820220411,-35.40605181455612,7.7898,7.7895,7.8062,7.7737
2019-09-30,14.796706706285477,20.70707458257675,-22.82898849248886,7.7896,7.7923,7.8143,7.7752
2019-10-01,9.733263790607452,39.816422037780285,-33.46229746937752,7.8124,7.7917,7.8228,7.7764
2019-10-02,17.740753933787346,14.35387327708304,-22.44802474975586,7.8324,7.8149,7.8378,7.7942
2019-10-03,14.656430453062056,51.38200271129608,-43.62058424949646,7.8367,7.8338,7.8636,7.8207
2019-10-04,20.426817446947094,10.000101923942568,-22.160435885190964,7.8453,7.8371,7.8593,7.8321
2019-10-07,6.659422740340232,28.805532041937116,-23.67638286948204,7.841,7.846,7.8639,7.8356
2019-10-08,-13.313072793185713,77.9859256320633,-39.48708173632622,7.8236,7.8425,7.8582,7.8151
2019-10-09,18.83697721362114,36.69764241017401,-39.03529319167137,7.8227,7.8278,7.8457,7.8173
2019-10-10,8.821218363940716,44.78527246415615,-34.896130949258804,7.8297,7.825,7.862,7.8056
2019-10-11,-3.972804129123688,66.96812269091606,-40.089470982551575,7.8238,7.8321,7.8545,7.8097
2019-10-14,22.67885709553957,28.24908747151494,-35.27081885933876,7.7896,7.828,7.8323,7.7748
2019-10-15,29.552761435508724,28.77003762871027,-40.68294593691826,7.8115,7.7944,7.8232,7.7819
2019-10-16,-4.081716433167458,80.10691039077938,-46.86556661128998,7.8508,7.813,7.8643,7.8066
2019-10-17,-6.734756223857403,62.68457328900695,-35.02005156874657,7.8706,7.854,7.88,7.8416
2019-10-18,28.521246537566185,26.757754504680637,-37.612674832344055,7.9082,7.8736,7.9124,7.8609
2019-10-21,-4.105164706707001,50.40912386775017,-30.90194872021675,7.887,7.8911,7.9082,7.8795
2019-10-22,20.88396418094635,26.792850140482187,-32.72888594865799,7.8715,7.89,7.8963,7.8678
2019-10-23,-3.767196580767631,61.24465085566044,-37.61261656880379,7.8597,7.8731,7.8833,7.8526
2019-10-24,4.713466390967369,36.47793595865369,-28.28270837664604,7.8488,7.8647,7.8879,7.8408
2019-10-25,25.585590228438377,14.069844592362642,-28.38883888721466,7.8263,7.8495,7.8651,7.8231
2019-10-28,14.47219143807888,21.08573017269373,-25.87335431575775,7.843,7.8299,7.8495,7.8131
2019-10-29,5.53530789911747,32.66660517454147,-26.02079549431801,7.8498,7.8444,7.8568,7.8211
2019-10-30,27.56970825791359,19.05813893675804,-32.56669998168945,7.8639,7.8515,7.8684,7.8169
2019-10-31,14.11934916675091,50.34080778062344,-40.38952428102493,7.8473,7.8674,7.8797,7.8315
2019-11-01,10.164498060941696,44.46771620819345,-35.663645684719086,7.8566,7.8505,7.8689,7.8341
2019-11-04,17.740215688943863,35.54984234459698,-33.99286085367203,7.8216,7.8556,7.8623,7.8207
2019-11-05,-2.9361355751752853,58.94897160679102,-35.72711932659149,7.7609,7.8235,7.8263,7.7502
2019-11-06,29.05884263664484,24.786919890437275,-39.16203215718269,7.742,7.7632,7.7681,7.7394
2019-11-07,6.283487230539322,39.359535314142704,-30.632181346416477,7.7077,7.7449,7.7664,7.701
2019-11-08,7.743557870388031,42.8794618844986,-33.82409781217575,7.7075,7.7115,7.7288,7.7
2019-11-11,3.457811936736107,40.19547020131722,-28.12615269422531,7.7332,7.7111,7.744,7.7049
2019-11-12,13.676622837781906,33.03762770630419,-32.455172538757324,7.7122,7.7344,7.7386,7.7101
2019-11-13,15.031756937503816,47.740554524585605,-40.14360216259957,7.7287,7.7153,7.7408,7.7132
2019-11-14,13.256829790771008,44.90726548619568,-39.29792737960816,7.7362,7.73,7.7425,7.7136
2019-11-15,8.67279963195324,40.92972039617598,-30.720395639538765,7.7433,7.739,7.7509,7.715
2019-11-18,25.324173659086227,17.898788009304553,-31.850066483020782,7.7762,7.7455,7.7926,7.7427
2019-11-19,9.28329323232174,37.90634500607848,-32.61061242222786,7.7837,7.7793,7.7897,7.7691
2019-11-20,6.190120369195936,50.27998906560242,-36.08917200565338,7.7885,7.7852,7.7961,7.7741
2019-11-21,12.08666405081749,30.513948077335957,-28.398629516363144,7.7714,7.7916,7.8048,7.7684
2019-11-22,10.082038283348083,46.06942309439182,-33.44367727637291,7.7583,7.7737,7.8007,7.7538
2019-11-25,11.339371100068092,35.39045552909374,-30.71386018395424,7.7475,7.7609,7.7644,7.7425
2019-11-26,6.143206566572189,53.26903788745403,-38.00081625580788,7.7477,7.7498,7.7621,7.734
2019-11-27,6.121515423059464,52.198557280004025,-38.7110131084919,7.7294,7.7509,7.7548,7.7242
2019-11-28,-6.046050801873207,55.158773586153984,-30.925957322120667,7.7431,7.7309,7.7491,7.7309
2019-11-29,33.689703077077866,16.461397752165794,-33.94781494140625,7.7444,7.7449,7.7565,7.7154
2019-12-02,24.71383219957352,24.81174412369728,-34.1284102499485,7.796,7.7456,7.8066,7.7418
2019-12-03,32.82972699403763,34.46884222328663,-44.598554998636246,7.8242,7.7989,7.8337,7.7921
2019-12-04,32.36680814623833,19.74287407286465,-35.35660555958748,7.8074,7.825,7.8398,7.8021
2019-12-05,30.18152990937233,25.23491515312344,-39.28536039590836,7.8222,7.8106,7.826,7.8004
2019-12-06,22.70772286504507,26.14420579746366,-30.42108434438705,7.7784,7.8218,7.8321,7.7663
2019-12-09,37.54392436146736,6.398125857114792,-32.811602145433426,7.7864,7.7768,7.7995,7.7723
2019-12-10,36.13688661158085,10.671748042106628,-33.33371549844742,7.8008,7.7878,7.8069,7.7814
2019-12-11,30.93674214184284,25.528386402875185,-39.62942734360695,7.8323,7.8024,7.845,7.7908
