date,positive,nagetive,neutral
2019-03-20,29.670190885663033,31.01989092119038,-44.16385021805763
2019-03-21,-19.230100750923157,70.49038316309452,-32.0062173306942
2019-03-22,-10.652779594063759,66.74371339008212,-37.55432963371277
2019-03-23,10.186704635620117,2.4273006469011302,-10.1157905459404
2019-03-25,-9.49690866470337,55.98419725894928,-28.561343491077423
2019-03-26,18.049475200474262,35.359043100848794,-35.98866567015648
2019-03-27,2.166746646165848,47.391499508172274,-33.715409487485886
2019-03-28,-0.1348237991332999,46.97209131717682,-33.07564648985863
2019-03-29,4.96911833435297,38.92775306105614,-29.80204001069069
2019-03-30,1.7908810377120972,8.180568132549524,-8.3409443795681
2019-03-31,-1.7411308586597443,5.986327111721039,-2.6365728676319122
2019-04-01,8.585047580301762,32.80207048961893,-26.331321209669113
2019-04-02,27.82713620364666,18.995367154479027,-34.74107438325882
2019-04-03,19.75738187134266,26.38383493805304,-31.865716755390167
2019-04-04,14.847474962472916,27.36977882683277,-30.06852748990059
2019-04-05,16.611625030636787,30.877459052950144,-29.575662523508072
2019-04-06,10.877015262842178,2.386375941336155,-10.166773825883865
2019-04-07,2.5836758613586426,-1.642615556716919,-0.7626099586486816
2019-04-08,2.5549927055835733,42.42548670247197,-27.314745515584946
2019-04-09,9.740771621465683,34.885297829750925,-32.459856033325195
2019-04-10,0.8689213395118713,49.74050897732377,-35.26052260398865
2019-04-11,16.647467553615574,28.623456828296185,-31.931353628635406
2019-04-12,18.06986454129219,27.923558358103037,-33.181150794029236
2019-04-13,17.10171039402485,-4.972703244537115,-9.920685470104218
2019-04-15,-16.18626146018505,52.05791813135147,-22.61454066634178
2019-04-16,-1.4828260838985443,49.03484142012894,-29.991082906723022
2019-04-17,14.706151589751244,20.50022573582828,-24.977158457040787
2019-04-18,24.329265654087067,17.894051779061556,-27.01567806303501
2019-04-19,-12.306502513587475,44.94045852869749,-20.687044471502304
2019-04-20,-2.3353331238031396,10.217629216611385,-5.737416386604309
2019-04-22,15.73101595044136,13.1443199403584,-21.30732747912407
2019-04-23,17.714970514178276,22.962169336155057,-29.84054046869278
2019-04-24,19.16697834432125,25.9168747686781,-31.199635297060013
2019-04-25,-3.2386733591556554,41.76183501444757,-25.01512098312378
2019-04-26,42.61499126255512,9.482191022485495,-38.03570419549942
2019-04-27,20.129697754979134,-10.008670553565025,-9.128480702638626
2019-04-29,19.92653800547123,20.561022721230984,-26.834131866693497
2019-04-30,-6.875301212072372,50.81678666733205,-29.472145944833755
2019-05-01,17.965237498283383,17.0339432656765,-25.27624598145485
2019-05-02,11.209955528378487,21.069846387952566,-22.556182146072388
2019-05-03,18.329233035445213,8.817652948200703,-19.067195862531662
2019-05-04,3.1442195177078247,5.634526580572129,-7.492574006319046
2019-05-06,-1.5433551967144012,26.397094417363405,-17.929944962263107
2019-05-07,20.917942583560944,18.434021949768066,-30.057863771915436
2019-05-08,4.305608198046683,39.62965711578727,-27.543551445007324
2019-05-09,5.618698596954346,40.81994107551873,-29.78346472978592
2019-05-10,13.208487443625927,33.131571393460035,-29.663481056690216
2019-05-11,9.028244286775589,2.5299192219972606,-8.322693079710007
2019-05-13,-1.242929026484489,42.85074245929718,-28.484885692596436
2019-05-14,24.54576388001442,24.244068205356598,-35.45437681674957
2019-05-15,17.476026840507984,37.13340167887509,-35.200893223285675
2019-05-16,18.958277955651283,35.741725996136665,-38.31134730577469
2019-05-17,10.629452466964722,33.843288257718086,-30.16051983833313
2019-05-18,-2.4457948058843613,12.624239288270473,-7.605016112327576
2019-05-20,11.054411590099335,23.687889577820897,-22.408322483301163
2019-05-21,15.19807492941618,32.23271721042693,-32.92777332663536
2019-05-22,24.483763590455055,25.18783062696457,-36.632134184241295
2019-05-23,19.292345374822617,44.14315200410783,-43.01702743768692
2019-05-24,10.452131688594816,29.059186823666096,-27.947073847055435
2019-05-25,2.757465347647667,8.75742495059967,-8.975195199251175
2019-05-27,10.273397020995617,30.959034219384193,-26.861476331949234
2019-05-28,-3.049342080950737,53.60801359266043,-31.940380662679672
2019-05-29,-1.1251846626400939,58.48380730487406,-35.83213406801224
2019-05-30,19.89460152387619,32.55257737636566,-36.33362203836441
2019-05-31,11.920139208436012,38.885276491288096,-35.01367139816284
2019-06-01,2.4624498784542084,4.9766539335250854,-5.394257545471191
2019-06-03,-1.714078307151794,33.577810626477,-22.341422379016876
2019-06-04,14.307843640446663,31.389459542930126,-30.720036685466766
2019-06-05,27.388586804270744,36.82590838242322,-42.39344409108162
2019-06-06,10.426657870411873,38.130869602784514,-33.0019211769104
2019-06-07,17.39762370288372,16.737273789942265,-23.20612758398056
2019-06-08,8.601610034704208,4.642071217298508,-10.23051431775093
2019-06-10,31.636331245303154,12.540166649967432,-30.7317074239254
2019-06-11,1.2465166300535202,50.68313750624657,-34.7396205663681
2019-06-12,-0.5802048742771158,58.83793058479205,-38.331712692976
2019-06-13,33.11917731165886,22.40889710187912,-40.86147564649582
2019-06-14,42.78599985688925,-1.6069951429963112,-32.71995946764946
2019-06-15,10.755766496062279,-3.7878923416137695,-6.272323161363602
2019-06-17,14.757023185491562,22.26471284031868,-23.69083598256111
2019-06-18,7.787586718797684,47.07422701269388,-35.81939774751663
2019-06-19,35.86608395725489,12.394007466733454,-38.67912232875824
2019-06-20,23.632283963263035,25.6035842075944,-37.91112074255943
2019-06-21,33.23286139219999,7.152181191369891,-30.688007563352585
2019-06-22,17.925633117556572,-3.472375988960266,-11.769431829452515
2019-06-24,14.294763445854187,37.97459717327729,-33.11518183350563
2019-06-25,1.4206221848726268,51.96126284683123,-34.995530903339386
2019-06-26,-9.567563101649284,84.12803906388581,-47.674806624650955
2019-06-27,22.298345863819122,41.67319041490555,-44.39456358551979
2019-06-28,42.526610881090164,6.4945990443229675,-37.20723217725754
2019-06-29,13.97462797164917,-4.799889504909515,-6.900496631860733
2019-07-01,37.50123557448387,10.72673461213708,-37.61290845274925
2019-07-02,5.857367090880871,59.7130356580019,-41.11070001125336
2019-07-03,27.135010614991188,28.228963017463688,-37.61055916547775
2019-07-04,4.1946338564157495,56.414478454738855,-39.55197623372078
2019-07-05,21.03252848982811,26.015992656350136,-30.49155303835869
2019-07-06,-4.787522703409195,12.498714819550514,-5.346150904893875
2019-07-08,12.997487783432009,26.46703576296568,-26.887212872505188
2019-07-09,18.681376546621323,22.98017338104546,-29.71816372871399
2019-07-10,5.1604553163051605,39.6545777823776,-30.78947612643242
2019-07-11,35.83037905395031,4.312511159107088,-33.3855604827404
2019-07-12,12.473885163664818,32.87452492117882,-30.702299624681473
2019-07-13,33.3220873773098,-18.092425256967545,-15.341897636651993
2019-07-15,19.23472448438406,26.966512510553002,-31.980211585760117
2019-07-16,31.66130469739437,11.610475581139326,-30.22881442308426
2019-07-17,-3.2141970694065103,51.534430991858244,-32.02597874403
2019-07-18,21.147198855876923,22.810723232105374,-30.258770257234573
2019-07-19,8.948948979377747,29.70208682166413,-27.475583970546722
2019-07-20,18.745567083358765,-5.96275506913662,-11.254054635763168
2019-07-22,-0.24763469398021698,37.52615714818239,-26.762605398893356
2019-07-23,23.906406231224537,20.530423685908318,-32.50687649846077
2019-07-24,-4.531215004622936,58.152119904756546,-34.338280737400055
2019-07-25,21.822107017040253,30.676272600889202,-35.05278393626213
2019-07-26,-3.7973684072494507,60.4773761369288,-36.08435437083244
2019-07-27,16.169864624738693,-0.5748922824859615,-12.105098694562912
2019-07-29,10.559005677700043,31.329339921474457,-28.84479784965515
2019-07-30,24.872831374406815,28.5439464119263,-38.24416318535805
2019-07-31,25.609293438494205,10.614567302167417,-27.33866983652115
2019-08-01,7.401320293545724,45.24289843067527,-34.41768658161163
2019-08-02,2.69843340665102,59.56401878595352,-42.12472215294838
2019-08-03,20.85947448015213,-11.074421726167202,-10.058409750461578
2019-08-05,7.749915361404419,48.57809725776315,-39.141443610191345
2019-08-06,13.094915062189104,39.040722995996475,-36.85866770148277
2019-08-07,27.819215431809425,18.552898600697517,-36.72683575749397
2019-08-08,14.929793700575829,38.47451181570068,-37.7492661178112
2019-08-09,2.400711975991726,55.68001741170883,-36.749214202165604
2019-08-10,18.415796384215355,-8.903142392635345,-9.432246714830399
2019-08-12,18.968971714377403,25.334336327388883,-33.16682603955269
2019-08-13,15.435073807835579,27.57683686213568,-30.421332120895386
2019-08-14,5.786069169640541,53.80318806692958,-36.088653057813644
2019-08-15,-6.088269650936127,64.95813716575503,-35.80800357460976
2019-08-16,30.187913194298744,21.099237704649568,-38.78405952453613
2019-08-17,16.77909579873085,-7.011264335364104,-9.311111748218536
2019-08-19,36.584210343658924,9.719591364264488,-33.797377794981
2019-08-20,3.047424212098122,52.3897814694792,-34.830065071582794
2019-08-21,43.54982244223356,14.083567772526292,-41.95613241195679
2019-08-22,22.314521551132202,37.72285593487322,-42.298127591609955
2019-08-23,10.237578138709068,44.23336774110794,-39.29309269785881
2019-08-24,23.49665980041027,-10.18859907053411,-12.35083481669426
2019-08-26,0.9046398177742958,40.29876246675849,-27.248827576637268
2019-08-27,23.932106032967567,27.491112373769283,-34.530243307352066
2019-08-28,-11.874097794294357,75.8701969073154,-42.71009775996208
2019-08-29,-7.706705868244171,65.53842471539974,-39.24846351146698
2019-08-30,11.129707776010036,47.82489996030927,-38.958751648664474
2019-08-31,22.793787002563477,-6.943642195314169,-12.357521772384644
2019-09-02,-15.940281093120575,77.72843334823847,-38.47247430682182
2019-09-03,6.051696047186853,47.85447509586811,-37.06316950917244
2019-09-04,26.01305603981018,33.41851672530174,-42.20968309044838
2019-09-05,12.609072849154472,28.137118058279157,-28.237059891223907
2019-09-06,2.569580465555191,53.372840486466885,-34.64965206384659
2019-09-07,8.493147850036621,2.221725912764669,-7.349228650331497
2019-09-09,5.13812643289566,42.61157566867769,-32.99857705831528
2019-09-10,4.081379823386669,58.496004823595285,-40.57205882668495
2019-09-11,26.94077903777361,25.200284525752068,-37.8660494685173
2019-09-12,19.719104804098606,27.579274740070105,-31.558760166168213
2019-09-13,-4.506572477519512,42.77867041155696,-24.53962978720665
2019-09-14,11.110672131180763,-2.2757784724235535,-7.112403750419617
2019-09-15,-1.2484883069992063,3.433263301849365,-1.1238898038864136
2019-09-16,27.08782596886158,18.933806508779526,-33.5984148979187
2019-09-17,10.84204403311014,48.52938440442085,-40.11102029681206
2019-09-18,1.6834925264120106,49.15385645069182,-32.80666187405586
2019-09-19,9.153052970767021,57.504425099119544,-43.060510247945786
2019-09-20,21.871818333864212,26.677219420671463,-33.082058161497116
2019-09-21,21.058409683406353,-9.242521887179464,-10.484124153852463
2019-09-23,3.561472550034524,38.08809248358011,-24.148023426532745
2019-09-24,6.386436432600023,48.0803764462471,-36.83915224671364
2019-09-25,-12.220699563622475,68.66015803068876,-36.71372604370117
2019-09-26,-12.040920317173004,67.91838032007217,-34.52205762267113
2019-09-27,5.071026533842087,52.38210820220411,-35.40605181455612
2019-09-28,27.087700858712196,-8.255347833037376,-14.694569200277328
2019-09-30,14.796706706285477,20.70707458257675,-22.82898849248886
2019-10-01,9.733263790607452,39.816422037780285,-33.46229746937752
2019-10-02,17.740753933787346,14.35387327708304,-22.44802474975586
2019-10-03,14.656430453062057,51.38200271129608,-43.62058424949646
2019-10-04,20.426817446947098,10.000101923942568,-22.160435885190964
2019-10-05,18.60285896062851,-6.362239455804229,-9.433310449123383
2019-10-07,6.659422740340232,28.805532041937113,-23.67638286948204
2019-10-08,-13.313072793185711,77.9859256320633,-39.48708173632622
2019-10-09,18.83697721362114,36.69764241017401,-39.03529319167137
2019-10-10,8.821218363940716,44.78527246415615,-34.896130949258804
2019-10-11,-3.9728041291236877,66.96812269091606,-40.089470982551575
2019-10-12,18.662060260772705,-9.014300517737865,-8.24855351448059
2019-10-14,22.67885709553957,28.24908747151494,-35.27081885933876
2019-10-15,29.552761435508724,28.77003762871027,-40.68294593691826
2019-10-16,-4.081716433167458,80.10691039077938,-46.86556661128998
2019-10-17,-6.734756223857403,62.68457328900695,-35.02005156874657
2019-10-18,28.521246537566185,26.757754504680634,-37.612674832344055
2019-10-19,23.642153903841972,-9.015283338725567,-10.450856268405914
2019-10-21,-4.105164706707001,50.40912386775017,-30.90194872021675
2019-10-22,20.88396418094635,26.792850140482187,-32.72888594865799
2019-10-23,-3.767196580767631,61.24465085566044,-37.61261656880379
2019-10-24,4.713466390967369,36.47793595865369,-28.282708376646042
2019-10-25,25.585590228438377,14.069844592362642,-28.38883888721466
2019-10-26,14.927083969116211,-5.029682397842407,-7.700232058763504
2019-10-28,14.47219143807888,21.08573017269373,-25.87335431575775
2019-10-29,5.53530789911747,32.66660517454147,-26.02079549431801
2019-10-30,27.56970825791359,19.05813893675804,-32.56669998168945
2019-10-31,14.11934916675091,50.340807780623436,-40.38952428102493
2019-11-01,10.164498060941696,44.46771620819345,-35.663645684719086
2019-11-02,25.159357622265816,-10.816612303256989,-12.557230144739151
2019-11-04,17.740215688943863,35.54984234459698,-33.99286085367203
2019-11-05,-2.9361355751752853,58.94897160679102,-35.72711932659149
2019-11-06,29.05884263664484,24.786919890437275,-39.16203215718269
2019-11-07,6.283487230539322,39.359535314142704,-30.632181346416473
2019-11-08,7.743557870388031,42.879461884498596,-33.82409781217575
2019-11-09,21.33500862121582,-9.581460535526277,-9.942780017852783
2019-11-11,3.457811936736107,40.19547020131722,-28.12615269422531
2019-11-12,13.676622837781906,33.03762770630419,-32.455172538757324
2019-11-13,15.031756937503816,47.740554524585605,-40.143602162599564
2019-11-14,13.256829790771008,44.90726548619568,-39.297927379608154
2019-11-15,8.67279963195324,40.92972039617598,-30.720395639538765
2019-11-16,10.163967996835709,-0.2663639672100544,-7.378558427095413
2019-11-18,25.324173659086227,17.898788009304553,-31.850066483020782
2019-11-19,9.28329323232174,37.90634500607848,-32.61061242222786
2019-11-20,6.190120369195936,50.27998906560242,-36.08917200565338
2019-11-21,12.08666405081749,30.513948077335954,-28.398629516363144
2019-11-22,10.082038283348083,46.06942309439182,-33.44367727637291
2019-11-23,23.047920614480972,-7.974046278744936,-10.53600487112999
2019-11-25,11.339371100068092,35.39045552909374,-30.71386018395424
2019-11-26,6.143206566572189,53.26903788745403,-38.00081625580788
2019-11-27,6.1215154230594635,52.198557280004025,-38.7110131084919
2019-11-28,-6.046050801873207,55.158773586153984,-30.925957322120667
2019-11-29,33.689703077077866,16.461397752165794,-33.94781494140625
2019-11-30,17.280816614627838,-6.179362401366233,-8.998729407787323
2019-12-02,24.713832199573517,24.81174412369728,-34.1284102499485
2019-12-03,32.82972699403763,34.46884222328663,-44.598554998636246
2019-12-04,32.36680814623833,19.74287407286465,-35.35660555958748
2019-12-05,30.18152990937233,25.234915153123442,-39.285360395908356
2019-12-06,22.70772286504507,26.14420579746366,-30.421084344387054
2019-12-07,27.179407447576523,-16.071524024009705,-10.255169570446013
2019-12-09,37.54392436146736,6.398125857114792,-32.811602145433426
2019-12-10,36.13688661158085,10.671748042106627,-33.33371549844742
2019-12-11,30.936742141842842,25.528386402875185,-39.62942734360695
2019-12-12,31.690339103341103,16.6798616014421,-35.38602602481842
2019-12-13,35.389192283153534,21.389821022748947,-39.556858867406845
2019-12-14,20.19575410336256,-6.367272257804871,-11.884048461914062
2019-12-16,43.48731717467308,2.0098458118736744,-34.695924907922745
2019-12-17,18.19035378098488,36.27619720622897,-37.42624881863594
2019-12-18,27.414270162582397,18.132421327754855,-30.446029901504517
2019-12-19,21.279900804162025,27.336944714188576,-34.990116477012634
2019-12-20,25.378818318247795,18.675844479352236,-28.928700536489487
2019-12-21,23.787200957536697,-11.034745186567307,-10.138470560312271
2019-12-23,45.69803722947836,6.183381754904985,-35.788285076618195
2019-12-24,27.185894064605236,21.509803149849176,-33.98162654042244
2019-12-25,13.976503044366837,6.113773895427585,-13.611337929964066
2019-12-26,31.754123270511627,0.8993419148027897,-26.273217514157295
2019-12-27,52.71343144774437,-17.516233671456572,-27.77123573422432
2019-12-28,22.4953583329916,-8.996518790721893,-11.033188790082932
2019-12-30,22.794962227344513,24.466175006702542,-34.38844135403633
2019-12-31,67.25413376837969,-8.103082463145258,-44.639429062604904
2020-01-01,16.84837806224823,-7.291249871253967,-8.370477080345154
2020-01-02,95.36660715937614,-22.65464575588703,-58.91346737742424
2020-01-03,21.147929280996323,26.844930068124086,-35.67852482199669
2020-01-04,9.585853487253189,-0.5089359581470485,-8.394996702671051
2020-01-06,62.92016288638115,-17.80729579180479,-37.73676931858063
2020-01-07,38.08061859756708,20.955980831757188,-43.40299144387245
2020-01-08,16.803076684474945,33.0573687851429,-35.07160973548889
2020-01-09,20.491611145436764,27.93369944067672,-33.632990926504135
2020-01-10,8.151532873511314,43.37043307721615,-32.693048030138016
2020-01-11,18.938055872917175,-8.279878705739975,-9.164885014295578
2020-01-13,30.523754470050335,19.691167414188385,-35.844691157341
2020-01-14,-11.559678800404072,75.6618613996543,-38.61627605557442
2020-01-15,33.601550221443176,32.57112700259313,-47.06586965918541
2020-01-16,23.690240427851677,34.804318061098456,-39.631298542022705
2020-01-17,12.83613508939743,46.87416787445545,-38.054374009370804
2020-01-18,28.838216051459312,-14.90613305568695,-11.192515581846237
2020-01-20,17.33109612762928,26.388179197907448,-31.18561565876007
2020-01-21,21.801011338829994,31.78701315820217,-36.37649205327034
2020-01-22,5.258750841021538,40.21505145728588,-32.44348347187042
2020-01-23,-5.4297757893800735,39.498321782797575,-22.06607648730278
2020-01-24,12.201255738735197,20.361431566998363,-21.241711407899857
2020-01-25,18.647995620965958,-5.8155839294195175,-11.41782495379448
2020-01-27,15.22489307820797,10.38993188738823,-18.063146620988846
2020-01-28,22.66240756213665,5.506336063146591,-20.80110079050064
2020-01-29,4.611992940306664,28.08784224279225,-22.049127459526062
2020-01-30,14.844335660338402,19.09733460843563,-21.02320945262909
2020-01-31,22.852973461151123,30.132256917655468,-37.29649856686592
2020-02-01,8.039224743843079,5.845978081226349,-10.79108002781868
2020-02-03,13.829895429313183,20.15048725157976,-22.486819684505463
2020-02-04,5.605128914117813,32.38827474787831,-25.571946054697037
2020-02-05,7.01342536509037,26.53758716210723,-23.270152062177658
2020-02-06,19.308793753385544,21.00798001885414,-28.633813977241516
2020-02-07,47.140305764973164,-3.3888250440359116,-32.75655937194824
2020-02-08,13.93216648697853,-5.225042372941971,-8.522603422403336
2020-02-10,-9.805631220340729,59.13887611404061,-29.705498546361923
2020-02-11,-3.6955683231353755,47.35064743459225,-29.655310794711113
2020-02-12,2.784988045692443,49.04499071277678,-35.74889615178108
2020-02-13,26.53184698522091,27.81011938676238,-37.24503216147423
2020-02-14,9.314898610115051,45.08835568279028,-34.88527724146843
2020-02-15,20.095367699861526,-7.619070887565612,-10.033886194229126
2020-02-17,13.059801943600178,34.60781039297581,-32.21173623204231
2020-02-18,-11.195268169045447,69.14869748055935,-37.449828296899796
2020-02-19,50.032517820596695,-0.3301282897591582,-39.6596736907959
2020-02-20,31.179341539740562,22.899726005271077,-39.25374147295952
2020-02-21,7.394321873784065,52.205493688583374,-38.343907326459885
2020-02-22,24.076891347765923,-11.963458448648455,-10.127762079238892
2020-02-24,6.065500922501087,42.20753578096628,-31.655362516641617
2020-02-25,-6.728721350431441,52.05984571762383,-28.304837465286255
2020-02-26,14.103960484266281,30.32366119325161,-28.60185670852661
2020-02-27,-3.6332888007163993,54.31628701090813,-31.684571593999863
2020-02-28,0.5173601880669598,51.74623395688832,-31.312110096216202
2020-02-29,2.176344782114029,12.654565807431936,-9.62942087650299
2020-03-02,5.464355729520321,34.24560984969139,-27.25108414888382
2020-03-03,11.261544428765774,32.61376494914293,-30.64438059926033
2020-03-04,15.611251398921013,35.64077919907868,-33.778065234422684
2020-03-05,10.845256812870502,33.64009962975979,-28.981557428836823
2020-03-06,25.84969136118889,28.441308677196503,-38.04178071022034
2020-03-07,12.405334636569023,-0.8483569622039799,-9.320252984762192
2020-03-09,10.525794759392738,17.38947682082653,-22.440478771924973
2020-03-10,-6.217479169368746,65.34696461632848,-37.509171068668365
2020-03-11,-3.294642321765423,59.76386959850788,-36.26797607541084
2020-03-12,-13.32428653538227,64.93970237672329,-32.50886204838753
2020-03-13,-7.22319085896015,56.745047733187675,-33.41550573706627
2020-03-14,17.203738287091255,-4.093341141939163,-9.868740111589432
2020-03-16,-13.413941614329815,49.68466627597809,-22.08570620417595
2020-03-17,0.8168838247656824,45.93627382814884,-31.111805647611618
2020-03-18,-6.491711229085922,54.96146505698562,-30.693667382001877
2020-03-19,-5.191375195980071,74.19098323583603,-43.43090999126434
2020-03-20,11.293711334466934,36.37351930141449,-33.31907942891121
2020-03-21,21.41782170534134,-3.87493860349059,-14.523470759391785
2020-03-23,14.70941436290741,29.2709788531065,-29.682696163654327
2020-03-24,77.8638297393918,-21.282060626894236,-47.05465146899223
2020-03-25,32.305306792259216,8.304024944081903,-31.049878150224686
2020-03-26,22.616622045636177,25.799213940743357,-34.250310093164444
2020-03-27,18.630656450986862,35.263447016477585,-35.08095547556877
2020-03-28,29.17509812116623,-9.779433339834213,-15.24956887960434
2020-03-29,16.123250484466553,-8.732150316238403,-6.488149881362915
2020-03-30,21.616366043686867,24.3980173766613,-30.493440806865692
2020-03-31,28.835669554769993,18.282348883338273,-34.72374129295349
2020-04-01,9.584908470511436,49.385996889322996,-39.18014711141586
2020-04-02,19.413030698895454,24.002324499189854,-33.13775357604027
2020-04-03,32.86432205885649,20.218046337366104,-36.842071026563644
2020-04-04,14.925470441579819,-1.2142327427864084,-12.269112080335617
